id,subject,dashboard_type,concept,category,count,core_concept,features,scope,rep_question,rep_year,rep_num,global_idx,years,questions
93,SC,frequent,대표적 웹 보안 취약점 공격 기법 (SQLi/XSS/CSRF),네트워크 및 시스템 보안,32,입력값 검증 미흡에 따른 웹 서비스 상의 악성 스크립트 및 쿼리 실행 해킹,"SQL Injection(악성 SQL 구문 삽입), XSS(사용자 브라우저에서 스크립트 실행 -> 세션 탈취), CSRF(사용자의 권한을 도용하여 서버에 불법 요청 전송)의 원리와 방어책을 묻습니다.",네트워크 및 시스템 보안 -> 웹 보안 취약점,"109. 다음 중 스트림 암호(Stream Cipher)의 일반적인 
특성에 대한 설명으로 가장 적절하지 않은 것은?
  ① 스트림 암호는 일반적으로 평문(plaintext)과 키 스트림
(key stream)을 XOR 연산하여 암호문(ciphertext)을 
생성한다.
  ② 스트림 암호는 보통 블록 암호보다 지연(latency)이 
낮고 실시간 통신 환경에서 효율적으로 사용될 
수 있다.
  ③ 동일한 키와 초기값(IV)을 의사난수 생성기(PRNG)에 
입력하여 생성된 키 스트림을 서로 다른 여러 
메시지에 재사용할 경우 보안 취약점이 발생할 
수 있다.
  ④ 스트림 암호는 전송 중 암호문 내 하나의 비트
에서 오류가 발생하면, 복호화 과정에서 해당 
위치 이후의 모든 평문 데이터에 오류가 전파되는 
특성을 갖는다.",2026,109,,"[2016, 2017, 2018, 2019, 2020, 2021, 2023, 2024, 2025, 2026]","[{""year"": 2026, ""num"": 109}, {""year"": 2026, ""num"": 107}, {""year"": 2026, ""num"": 106}, {""year"": 2026, ""num"": 104}, {""year"": 2026, ""num"": 103}, {""year"": 2026, ""num"": 101}, {""year"": 2025, ""num"": 116}, {""year"": 2025, ""num"": 115}, {""year"": 2025, ""num"": 113}, {""year"": 2025, ""num"": 111}, {""year"": 2024, ""num"": 105}, {""year"": 2023, ""num"": 118}, {""year"": 2023, ""num"": 114}, {""year"": 2023, ""num"": 106}, {""year"": 2021, ""num"": 113}, {""year"": 2021, ""num"": 110}, {""year"": 2020, ""num"": 110}, {""year"": 2020, ""num"": 106}, {""year"": 2020, ""num"": 102}, {""year"": 2019, ""num"": 115}, {""year"": 2019, ""num"": 113}, {""year"": 2019, ""num"": 112}, {""year"": 2019, ""num"": 110}, {""year"": 2019, ""num"": 104}, {""year"": 2018, ""num"": 115}, {""year"": 2018, ""num"": 112}, {""year"": 2018, ""num"": 110}, {""year"": 2017, ""num"": 118}, {""year"": 2017, ""num"": 116}, {""year"": 2017, ""num"": 113}, {""year"": 2017, ""num"": 108}, {""year"": 2016, ""num"": 110}]"
94,SC,frequent,대칭키 및 비대칭키 암호화 알고리즘 비교 (AES/RSA/ECC),공통 보안 기술,27,키의 형태에 따른 데이터 기밀성 보장 알고리즘 특징 및 연산 효율 대조,"대칭키(블록 암호: AES/SEED, 스트림 암호: RC4)와 비대칭키(RSA, ECC - 짧은 키 길이로 고효율)의 연산 속도 및 키 관리 측면 장단점을 주로 출제합니다.",공통 보안 기술 -> 암호학 -> 암호 알고리즘,"113. 다음 암호에 대한 설명 중 가장 적절하지 않은 
것은?
  ① ID기반 암호는 각 개체의 ID나 메일주소 등을 기
반으로 공개키가 생성되어 키 관리가 용이하다.
  ② 동형암호는 암호화된 데이터의 내용을 모르고 
암호화된 채로 더하거나 곱할 수 있는 암호방
식으로 클라우드 환경에서 대용량의 민감정보
를 처리하는 서비스에는 적절하지 못하다.
  ③ 프록시 재암호는 암호문을 해독하지 않고 다른 
사람이 해독할 수 있는 암호문으로 변환하는 
암호방식으로 클라우드 서비스에 적용하기 좋
은 암호이다.
  ④ 속성기반 암호는 키와 암호 해독자의 속성을 
지정하여 암호를 해독할 수 있는지 여부를 제어
할 수 있는 암호방식이다.",2026,113,,"[2015, 2016, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026]","[{""year"": 2026, ""num"": 113}, {""year"": 2026, ""num"": 109}, {""year"": 2025, ""num"": 114}, {""year"": 2025, ""num"": 101}, {""year"": 2024, ""num"": 117}, {""year"": 2024, ""num"": 115}, {""year"": 2024, ""num"": 106}, {""year"": 2023, ""num"": 103}, {""year"": 2022, ""num"": 104}, {""year"": 2022, ""num"": 102}, {""year"": 2021, ""num"": 118}, {""year"": 2021, ""num"": 106}, {""year"": 2021, ""num"": 104}, {""year"": 2020, ""num"": 120}, {""year"": 2020, ""num"": 119}, {""year"": 2020, ""num"": 117}, {""year"": 2020, ""num"": 111}, {""year"": 2019, ""num"": 119}, {""year"": 2019, ""num"": 118}, {""year"": 2019, ""num"": 106}, {""year"": 2019, ""num"": 102}, {""year"": 2018, ""num"": 111}, {""year"": 2018, ""num"": 102}, {""year"": 2016, ""num"": 118}, {""year"": 2015, ""num"": 115}, {""year"": 2015, ""num"": 114}, {""year"": 2015, ""num"": 102}]"
95,SC,frequent,개인정보보호법 고유식별정보 및 가명조치 기술,정보보호 법규 및 개인정보보호,27,개인정보 오남용 방지를 위한 법적 준수사항 및 데이터 비식별 처리 기법,"고유식별정보(주민등록번호, 여권번호 등)의 처리 요건, 가명정보(추가 정보 없이는 식별 불가 -> 통계/연구용 활용)와 익명정보의 차이, 그리고 비식별 기술(K-익명성, L-다양성)을 묻습니다.",정보보호 법규 및 개인정보보호 -> 개인정보 비식별 조치,"108. 다음 중 개인정보보호법 상 개인정보처리자가 
개인정보의 처리에 대하여 정보주체의 동의를 
받는 방법으로 가장 적절하지 않은 것은?
  ① 동의 내용이 적힌 서면을 정보주체에게 직접 발급
하거나 우편 또는 팩스 등의 방법으로 전달하고, 
정보주체가 서명하거나 날인한 동의서를 받는 방법
  ② 전화를 통하여 동의 내용을 정보주체에게 알리고 
동의의 의사표시를 확인하는 방법
  ③ 전화를 통하여 동의 내용을 정보주체에게 알리고 
정보주체에게 인터넷주소 등을 통하여 동의 사항을 
확인하도록 하는 방법
  ④ 인터넷 홈페이지 등에 동의 내용을 게재하고 정보
주체가 동의 여부를 표시하도록 하는 방법",2026,108,,"[2015, 2016, 2017, 2018, 2019, 2021, 2022, 2023, 2024, 2025, 2026]","[{""year"": 2026, ""num"": 108}, {""year"": 2026, ""num"": 105}, {""year"": 2025, ""num"": 120}, {""year"": 2025, ""num"": 119}, {""year"": 2025, ""num"": 118}, {""year"": 2025, ""num"": 117}, {""year"": 2024, ""num"": 111}, {""year"": 2024, ""num"": 108}, {""year"": 2023, ""num"": 120}, {""year"": 2023, ""num"": 119}, {""year"": 2023, ""num"": 108}, {""year"": 2022, ""num"": 114}, {""year"": 2021, ""num"": 120}, {""year"": 2021, ""num"": 118}, {""year"": 2021, ""num"": 114}, {""year"": 2019, ""num"": 109}, {""year"": 2019, ""num"": 108}, {""year"": 2018, ""num"": 119}, {""year"": 2018, ""num"": 115}, {""year"": 2017, ""num"": 119}, {""year"": 2017, ""num"": 117}, {""year"": 2017, ""num"": 104}, {""year"": 2016, ""num"": 112}, {""year"": 2016, ""num"": 102}, {""year"": 2015, ""num"": 118}, {""year"": 2015, ""num"": 106}, {""year"": 2015, ""num"": 101}]"
96,SC,frequent,전송 계층 보안 암호 프로토콜 (SSL/TLS / IPsec),공통 보안 기술,18,네트워크 통신망을 지나는 패킷의 위변조 방지 및 암호화 전송 표준 프로토콜,"TLS 레코드 및 핸드셰이크 프로토콜의 단계별 동작 원리, 그리고 IPsec의 두 가지 모드(전송 모드: 페이로드만 암호화, 터널 모드: 헤더 포함 전체 암호화) 차이를 대조 질문합니다.",공통 보안 기술 -> 암호학 -> 전송 프로토콜,"120. 다음은 네트워크 보안 기술 및 대표적인 네트워크 
공격 유형에 대한 설명이다. 이 중 가장 적절하지 
않은 설명은?
  ① 네트워크 세그멘테이션(Network Segmentation)은 
네트워크를 여러 보안 영역으로 논리적 또는 
물리적으로 분리하여 공격 확산을 방지하고 
보안 정책 적용을 용이하게 하는 보안 기법이다.
  ② TLS(Transport Layer Security)는 통신 데이터의 
기밀성과 무결성 기능 대신에 안전한 네트워크 
라우팅 기능을 제공하기 위한 보안 프로토콜이다.
  ③ DNSSEC(Domain Name System Security Extensions)는 
DNS 응답 데이터의 무결성(integrity)과 출처 인증
(authentication of origin)을 제공하기 위한 보안 
기술이다.
  ④ Smurf Attack은 네트워크 자원을 소모시켜 정상
적인 서비스를 제공하지 못하게 하는 서비스 거부 
공격(DoS) 유형에 해당한다.
- 25 -",2026,120,,"[2015, 2016, 2017, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026]","[{""year"": 2026, ""num"": 120}, {""year"": 2025, ""num"": 108}, {""year"": 2025, ""num"": 107}, {""year"": 2025, ""num"": 105}, {""year"": 2024, ""num"": 112}, {""year"": 2023, ""num"": 104}, {""year"": 2023, ""num"": 102}, {""year"": 2022, ""num"": 120}, {""year"": 2021, ""num"": 115}, {""year"": 2020, ""num"": 112}, {""year"": 2020, ""num"": 101}, {""year"": 2019, ""num"": 120}, {""year"": 2017, ""num"": 120}, {""year"": 2017, ""num"": 105}, {""year"": 2017, ""num"": 102}, {""year"": 2016, ""num"": 103}, {""year"": 2015, ""num"": 116}, {""year"": 2015, ""num"": 103}]"
97,SC,frequent,암호학적 해시 함수 및 충돌 저항성 (SHA/MD5),공통 보안 기술,11,일방향성을 가진 고정 길이 메시지 다이제스트 산출 기술,"역상 저항성(다이제스트에서 평문 유추 불가능), 제2역상 저항성(동일 다이제스트를 내는 평문 찾기 불가능), 충돌 저항성(동일 다이제스트를 내는 평문 쌍 찾기 불가능)을 질문합니다.",공통 보안 기술 -> 암호학 -> 해시 함수,"114. 블록체인은참여자들이수행하는모든트랜잭션들을
모은장부라고할수있다. 다음중블록체인의
특성에대한설명으로가장적절하지않은것은?
①블록체인은분산시스템이다.
②블록체인상의트랜잭션유효성에대한검증은
어떤참여자라도수행할수있다.
③블록체인상의트랜잭션에대한취소는해당
트랜잭션의삭제를통해이루어진다.
④블록체인을보호하기위해공개키암호, 해시함수
등과같은기술을사용할수있다.",2025,114,,"[2015, 2017, 2018, 2020, 2021, 2024, 2025]","[{""year"": 2025, ""num"": 114}, {""year"": 2025, ""num"": 102}, {""year"": 2024, ""num"": 116}, {""year"": 2024, ""num"": 106}, {""year"": 2021, ""num"": 118}, {""year"": 2021, ""num"": 106}, {""year"": 2020, ""num"": 116}, {""year"": 2018, ""num"": 107}, {""year"": 2017, ""num"": 105}, {""year"": 2015, ""num"": 115}, {""year"": 2015, ""num"": 107}]"
98,SC,frequent,네트워크 차단 및 보안 장비 (방화벽/IDS/IPS),네트워크 및 시스템 보안,11,비인가 패킷 흐름을 탐지/차단하여 사설망을 보호하는 게이트웨이 보안 시스템,"방화벽(IP/Port 제어), IDS(오용/이상 탐지 및 모니터링), IPS(인라인 실시간 위협 차단)의 장비 배치 및 탐지 수준 차이를 구분하는 문제가 빈출됩니다.",네트워크 및 시스템 보안 -> 네트워크 보안,"119. 다음은 방화벽에 대한 설명이다. 이 중 가장 
적절하지 않은 설명은?
  ① 상태 기반 방화벽(Stateful Firewall)은 연결 상태 
정보를 추적하여 패킷을 필터링한다.
  ② 애플리케이션 방화벽은 HTTP, FTP 등 응용계층 
트래픽을 제어할 수 있다.
  ③ 패킷 필터링 방화벽은 데이터의 내용(payload)을 
깊이 분석하여 공격을 탐지한다.
  ④ 방화벽은 네트워크 경계에서 접근제어 정책을 
적용한다.",2026,119,,"[2015, 2016, 2018, 2020, 2022, 2024, 2026]","[{""year"": 2026, ""num"": 119}, {""year"": 2024, ""num"": 112}, {""year"": 2022, ""num"": 109}, {""year"": 2022, ""num"": 107}, {""year"": 2020, ""num"": 105}, {""year"": 2018, ""num"": 116}, {""year"": 2018, ""num"": 101}, {""year"": 2016, ""num"": 109}, {""year"": 2016, ""num"": 103}, {""year"": 2015, ""num"": 117}, {""year"": 2015, ""num"": 116}]"
99,SC,frequent,콘텐츠 저작권 통제 기술 (DRM / 워터마크),응용 및 신기술 보안,7,디지털 콘텐츠 유통 전 과정의 저작권 보호 및 무단 배포 방지 기술,"DRM 패키징 구성 요소(클리어링 하우스, 패키저, 라이선스 서버 등)의 역할과 워터마킹(비가시적 저작권 정보 삽입) 및 핑거프린팅(구매자 정보 삽입 -> 추적)의 특징 차이를 묻습니다.",응용 및 신기술 보안 -> 디지털 콘텐츠 보안,"108. 다음설명에대한보안기술로가장적절한것은?
과거의
IP
관리
시스템에서
발전한
솔루션으로,
MAC 주소를기반으로접근제어및인증을수행
하여임의의사용자가접속하는것을차단한다.
①VPN (Virtual Private Network)
②VLAN (Virtual Local Area Network)
③DRM (Digital Right Management)
④NAC (Network Access Control)",2025,108,,"[2016, 2017, 2018, 2022, 2023, 2024, 2025]","[{""year"": 2025, ""num"": 108}, {""year"": 2024, ""num"": 103}, {""year"": 2023, ""num"": 113}, {""year"": 2022, ""num"": 119}, {""year"": 2018, ""num"": 103}, {""year"": 2017, ""num"": 103}, {""year"": 2016, ""num"": 113}]"
100,SC,frequent,정보보호 관리체계 ISMS-P 인증 기준,정보보호 법규 및 개인정보보호,7,종합 정보보호 및 개인정보보호 관리체계의 적합성을 평가하는 국가 공인 인증제도,"3대 영역인 관리체계 수립/운영(16개), 보호대책 요구사항(64개), 개인정보 처리 단계별 요구사항(22개)의 하위 통제 항목 구별과 인증 의무 대상자 요건이 기출됩니다.",정보보호 법규 및 개인정보보호 -> 정보보호 인증,"117. 정보보호 관리체계 인증 등에 관한 고시(과기정
통부고시 제2017-7호)의 [별표 7] 정보보호 관리
체계 인증기준 중 물리적 보안 통제분야의 통제
사항과 가장 거리가 먼 것은?
  ① 개발과 운영환경 분리    ② 출입통제
  ③ 시스템 배치 및 관리     ④ 개인업무 환경보안
- 22 -",2018,117,,"[2015, 2017, 2018]","[{""year"": 2018, ""num"": 117}, {""year"": 2018, ""num"": 108}, {""year"": 2017, ""num"": 117}, {""year"": 2017, ""num"": 112}, {""year"": 2015, ""num"": 120}, {""year"": 2015, ""num"": 105}, {""year"": 2015, ""num"": 104}]"
101,SC,frequent,보안 공격 유형 및 대응 (DDoS/APT/Ransomware),네트워크 및 시스템 보안,7,시스템 자원을 고갈시키거나 표적 공격을 감행하는 악의적인 네트워크 해킹 및 악성코드 형태,"DDoS 공격 유형(HTTP Get Flooding, DRDoS - 반사 서버 이용), APT(지속적 표적 공격 수명주기), 랜섬웨어의 암호화 피해 특징을 사례 기반으로 출제합니다.",네트워크 및 시스템 보안 -> 시스템 해킹,"109. 다음에서설명하는악성코드로가장적절한것은?
자신의내부에압축또는암호화된형태로포함되어
있는데이터를이용하여악성코드를생성하는방식
으로동작하며, 백신프로그램을통한탐지가어렵고
실제실행을해보지않고서는악성코드여부를확인
하는것이어렵다.
①Dropper
②Keylogger
③Adware
④Spyware",2025,109,,"[2019, 2020, 2021, 2022, 2025]","[{""year"": 2025, ""num"": 109}, {""year"": 2022, ""num"": 118}, {""year"": 2021, ""num"": 113}, {""year"": 2020, ""num"": 113}, {""year"": 2020, ""num"": 106}, {""year"": 2019, ""num"": 117}, {""year"": 2019, ""num"": 104}]"
102,SC,frequent,SW 개발보안 시큐어 코딩 및 7대 취약 영역,개발 및 운영 보안,6,SW 설계/구현 단계부터 보안 취약점을 예방하기 위해 준수하는 개발 가이드,"행정안전부 시큐어코딩 7대 취약 영역(입력데이터 검증 및 표현, 보안기능, 시간 및 상태, 에러 처리, 코드오류, 캡슐화, API 오용)의 세부 명세와 소스코드 분석이 단골 출제됩니다.",개발 및 운영 보안 -> 소프트웨어 개발 보안,"109. 다음 중 스트림 암호(Stream Cipher)의 일반적인 
특성에 대한 설명으로 가장 적절하지 않은 것은?
  ① 스트림 암호는 일반적으로 평문(plaintext)과 키 스트림
(key stream)을 XOR 연산하여 암호문(ciphertext)을 
생성한다.
  ② 스트림 암호는 보통 블록 암호보다 지연(latency)이 
낮고 실시간 통신 환경에서 효율적으로 사용될 
수 있다.
  ③ 동일한 키와 초기값(IV)을 의사난수 생성기(PRNG)에 
입력하여 생성된 키 스트림을 서로 다른 여러 
메시지에 재사용할 경우 보안 취약점이 발생할 
수 있다.
  ④ 스트림 암호는 전송 중 암호문 내 하나의 비트
에서 오류가 발생하면, 복호화 과정에서 해당 
위치 이후의 모든 평문 데이터에 오류가 전파되는 
특성을 갖는다.",2026,109,,"[2016, 2017, 2021, 2026]","[{""year"": 2026, ""num"": 109}, {""year"": 2026, ""num"": 104}, {""year"": 2021, ""num"": 110}, {""year"": 2017, ""num"": 108}, {""year"": 2016, ""num"": 105}, {""year"": 2016, ""num"": 104}]"
103,SC,frequent,인증 프레임워크 OAuth 2.0 프로토콜,응용 및 신기술 보안,4,제3자 애플리케이션에 사용자 리소스 접근 권한을 안전하게 위임하는 표준 프레임워크,"4가지 권한 부여 승인 코드 방식(Authorization Code, Implicit, Resource Owner Password, Client Credentials)의 흐름과 Access Token 발급 절차를 주로 다룹니다.",응용 및 신기술 보안 -> 접근 통제 및 인증,"104. 다음은 API 보안 취약점에 대한 설명이다. 각 설명에 
해당하는 취약점으로 가장 올바르게 짝지은 것은?
A. API에서 요청 대상이 되는 리소스 식별자(resource 
identifier)를 변경하거나 조작하여 권한이 없는 
다른 사용자의 데이터나 리소스에 접근할 수 
있는 취약점이다. 이 취약점은 API 서버가 요청된 
리소스에 대해 사용자의 접근 권한을 충분히 
검증하지 않을 때 발생한다.
B. API 요청 처리 과정에서 인증 또는 권한 검증 
절차가 미흡하여, 공격자가 관리자 기능 또는 
민감한 API 기능을 실행할 수 있는 취약점이다. 
API에서 인증 정보(예: 토큰, 세션, API Key)의 
검증 또는 관리가 부적절하여 공격자가 정상 
사용자의 인증 상태를 위조하거나 우회하여 
API 기능에 접근할 수 있는 취약점이다.
ㄱ. Broken Object Level Authorization
ㄴ. Broken Authentication
ㄷ. Unrestricted Resource Consumption
ㄹ. Security Misconfiguration
  ① A-ㄱ, B-ㄴ
② A-ㄴ, B-ㄱ
  ③ A-ㄱ, B-ㄷ
④ A-ㄹ, B-ㄴ",2026,104,,"[2017, 2019, 2020, 2026]","[{""year"": 2026, ""num"": 104}, {""year"": 2020, ""num"": 111}, {""year"": 2019, ""num"": 109}, {""year"": 2017, ""num"": 105}]"
104,SC,frequent,클라우드 보안인증제도 (CSAP) 운영 기준,응용 및 신기술 보안,3,공공기관에 클라우드 서비스를 제공하는 민간 사업자의 보안성 평가 인증 표준,CSAP 등급제(상/중/하)에 따른 데이터 물리적 분리(망분리) 의무 요건 및 시나리오별 적합 등급 선정 조항을 확인하는 문제가 기출됩니다.,응용 및 신기술 보안 -> 클라우드 보안인증,"117. 정보보호 관리체계 인증 등에 관한 고시(과기정
통부고시 제2017-7호)의 [별표 7] 정보보호 관리
체계 인증기준 중 물리적 보안 통제분야의 통제
사항과 가장 거리가 먼 것은?
  ① 개발과 운영환경 분리    ② 출입통제
  ③ 시스템 배치 및 관리     ④ 개인업무 환경보안
- 22 -",2018,117,,"[2015, 2018]","[{""year"": 2018, ""num"": 117}, {""year"": 2015, ""num"": 105}, {""year"": 2015, ""num"": 104}]"
